1;547;145.0;62.11224;[1.0, 0.0, 0.0];[[-0.6088976824, 0.6088976824, 0.0], [0.0, -0.6088976824, 0.6088976824], [0.0, 0.0, -0.6088976824]]
2;548;145.0;62.11224;[1.0, 0.0, 0.0];[[-0.5972290152, 0.5972290152, 0.0], [0.0, -0.5972290152, 0.5972290152], [0.0, 0.0, -0.5972290152]]
3;549;145.0;62.11224;[1.0, 0.0, 0.0];[[-0.6064182435, 0.6064182435, 0.0], [0.0, -0.6064182435, 0.6064182435], [0.0, 0.0, -0.6064182435]]
4;550;145.0;62.11224;[1.0, 0.0, 0.0];[[-0.6009236109, 0.6009236109, 0.0], [0.0, -0.6009236109, 0.6009236109], [0.0, 0.0, -0.6009236109]]
5;551;145.0;62.11224;[1.0, 0.0, 0.0];[[-0.6175292664, 0.6175292664, 0.0], [0.0, -0.6175292664, 0.6175292664], [0.0, 0.0, -0.6175292664]]
6;552;145.0;62.11224;[1.0, 0.0, 0.0];[[-0.6150672443, 0.6150672443, 0.0], [0.0, -0.6150672443, 0.6150672443], [0.0, 0.0, -0.6150672443]]
7;553;145.0;62.11224;[1.0, 0.0, 0.0];[[-0.6129230516, 0.6129230516, 0.0], [0.0, -0.6129230516, 0.6129230516], [0.0, 0.0, -0.6129230516]]
8;554;145.0;62.11224;[1.0, 0.0, 0.0];[[-0.6197084789, 0.6197084789, 0.0], [0.0, -0.6197084789, 0.6197084789], [0.0, 0.0, -0.6197084789]]
9;555;145.0;62.11224;[1.0, 0.0, 0.0];[[-0.6061472657, 0.6061472657, 0.0], [0.0, -0.6061472657, 0.6061472657], [0.0, 0.0, -0.6061472657]]
10;556;145.0;62.11224;[1.0, 0.0, 0.0];[[-0.6155683618, 0.6155683618, 0.0], [0.0, -0.6155683618, 0.6155683618], [0.0, 0.0, -0.6155683618]]
11;557;145.0;62.11224;[1.0, 0.0, 0.0];[[-0.624089675, 0.624089675, 0.0], [0.0, -0.624089675, 0.624089675], [0.0, 0.0, -0.624089675]]
12;558;145.0;62.11224;[1.0, 0.0, 0.0];[[-0.6115438476, 0.6115438476, 0.0], [0.0, -0.6115438476, 0.6115438476], [0.0, 0.0, -0.6115438476]]
13;559;145.0;62.11224;[1.0, 0.0, 0.0];[[-0.6164445705, 0.6164445705, 0.0], [0.0, -0.6164445705, 0.6164445705], [0.0, 0.0, -0.6164445705]]
14;560;145.0;62.11224;[1.0, 0.0, 0.0];[[-0.6014781299, 0.6014781299, 0.0], [0.0, -0.6014781299, 0.6014781299], [0.0, 0.0, -0.6014781299]]
15;561;145.0;62.11224;[1.0, 0.0, 0.0];[[-0.6057884539, 0.6057884539, 0.0], [0.0, -0.6057884539, 0.6057884539], [0.0, 0.0, -0.6057884539]]
16;562;145.0;62.11224;[1.0, 0.0, 0.0];[[-0.6264676221, 0.6264676221, 0.0], [0.0, -0.6264676221, 0.6264676221], [0.0, 0.0, -0.6264676221]]
17;563;145.0;62.11224;[1.0, 0.0, 0.0];[[-0.597192246, 0.597192246, 0.0], [0.0, -0.597192246, 0.597192246], [0.0, 0.0, -0.597192246]]
18;564;145.0;62.11224;[1.0, 0.0, 0.0];[[-0.605250688, 0.605250688, 0.0], [0.0, -0.605250688, 0.605250688], [0.0, 0.0, -0.605250688]]
19;565;145.0;62.11224;[1.0, 0.0, 0.0];[[-0.6081370249, 0.6081370249, 0.0], [0.0, -0.6081370249, 0.6081370249], [0.0, 0.0, -0.6081370249]]
20;566;145.0;62.11224;[1.0, 0.0, 0.0];[[-0.6062753102, 0.6062753102, 0.0], [0.0, -0.6062753102, 0.6062753102], [0.0, 0.0, -0.6062753102]]
